"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.15725752508361204307085756681772181764`16."	"1.422857116452525644011111079607243021095851`31.*^-15"	1.134299494651375e-15
"0.16123745819397994338828539184760302305`16."	"1.9081883668262063961193471040548566738042496`31.*^-15"	1.5269444267663705e-15
"0.16521739130434781595013760124857071787`16."	"2.5389926459840881198776089803578598763801752`31.*^-15"	2.0389765424282055e-15
"0.16919732441471571626756542627845192328`16."	"3.352856645016701756919865422781833775171665`31.*^-15"	2.7018290152986558e-15
"0.17317725752508361658499325130833312869`16."	"4.3974964593053251720035705886894762323108752`30.*^-15"	3.553954102174192e-15
"0.17715719063545148914684546070930082351`16."	"5.72915340088113732767922500156458637422067`30.*^-15"	4.642109455868609e-15
"0.18113712374581938946427328573918202892`16."	"7.4158494999556254031908905581989106270528102`30.*^-15"	6.022826531056284e-15
"0.18511705685618731753727672639797674492`16."	"9.5412901967088136300340427703221697685109471`30.*^-15"	7.764078242400069e-15
"0.18909698996655519009912893579894443974`16."	"1.22037708618303599989061468059106130767269155`30.*^-14"	9.947163474915756e-15
"0.19307692307692309041655676082882564515`16."	"1.55218238510843217664875625152931895826101575`30.*^-14"	1.2668826339227826e-14
"0.19705685618729099073398458585870685056`16."	"1.96377976582811476139522889438545863113848936`30.*^-14"	1.6043628188322218e-14
"0.20103678929765886329583679525967454538`16."	"2.47161432285832941868154383451198285851360592`30.*^-14"	2.020659034673064e-14
"0.20501672240802676361326462028955575079`16."	"3.09551624525794011228065666440972298203695782`29.*^-14"	2.5316125227104014e-14
"0.20899665551839463617511682969052344561`16."	"3.8584348840969318361339749029052439098612252`29.*^-14"	3.155727300260521e-14
"0.21297658862876253649254465472040465102`16."	"4.78754225931785455006446077252889218001540731`29.*^-14"	3.914526024692558e-14
"0.21695652173913043680997247975028585643`16."	"5.9142806443796632841149972566961686301585849`29.*^-14"	4.832939592841106e-14
"0.22093645484949830937182468915125355124`16."	"7.2753387422652007450962600603329125486647415`29.*^-14"	5.939731883342457e-14
"0.22491638795986620968925251418113475665`16."	"8.91314612787432930763712555860465287359855691`29.*^-14"	7.267960888082221e-14
"0.22889632107023411000668033921101596206`16."	"1.08769799639767506645302252631124876429617206`29.*^-13"	8.855477286022834e-14
"0.23287625418060198256853254861198365688`16."	"1.322288299588566731914096087454010672404382389`29.*^-13"	1.0745461286968419e-13
"0.23685618729096991064153598927077837288`16."	"1.601617727528732569944987863106089764181765926`29.*^-13"	1.2986998313355533e-13
"0.24083612040133781095896381430065957829`16."	"1.933081355717322055294254963737321058533305669`29.*^-13"	1.5635693794230444e-13
"0.24481605351170568352081602370162727311`16."	"2.32518676951153871529359244946723746432646372`28.*^-13"	1.8754327016770838e-13
"0.24879598662207358383824384873150847852`16."	"2.787573341654025403002031546279727123908641693`28.*^-13"	2.241354361692669e-13
"0.25277591973244145640009605813247617334`16."	"3.331226966343470710327074242166105749564233926`28.*^-13"	2.669258589222717e-13
"0.25675585284280932896194826753344386816`16."	"3.968582735131831471165407294036468846051966943`28.*^-13"	3.1680059687114946e-13
"0.26073578595317725703495170819223858416`16."	"4.713711157587683791767407435258610206837030516`28.*^-13"	3.747473613529413e-13
"0.26471571906354512959680391759320627898`16."	"5.582431898739649549620057991334044138942022543`28.*^-13"	4.4186386045875736e-13
"0.26869565217391305766980735825200099498`16."	"6.592657215132686127014211333376513219750906055`28.*^-13"	5.193664419235024e-13
"0.2726755852842809302316595676529686898`16."	"7.764373135656445322523435443265205182854961044`28.*^-13"	6.085990020779845e-13
"0.27665551839464880279351177705393638462`16."	"9.120103168852108165172066688982408280431094442`28.*^-13"	7.110421220891197e-13
"0.28063545150501673086651521771273110062`16."	"1.0684922990171283167599236563061011815149717874`28.*^-12"	8.283223866838288e-13
"0.28461538461538460342836742711369879544`16."	"1.2486919142821205579182695973152385000477739347`28.*^-12"	9.622218343356326e-13
"0.28859531772575253150137086777249351144`16."	"1.4557315380190755136859036215417215849151321365`28.*^-12"	1.1146874815293592e-12
"0.29257525083612040406322307717346120626`16."	"1.6930910237680777492523476323393563730519220957`27.*^-12"	1.287840857252542e-12
"0.29655518394648827662507528657442890108`16."	"1.9646195055023585091009811215800078034019199303`27.*^-12"	1.4839874773404578e-12
"0.30053511705685620469807872723322361708`16."	"2.2745974854384559704043863296475636819955854889`27.*^-12"	1.705626181777344e-12
"0.3045150501672240772599309366341913119`16."	"2.627745368002974100831484756365450098409912953`27.*^-12"	1.9554582515857347e-12
"0.30849498327759194982178314603515900671`16."	"3.0292907755364129405190789061162897094516613605`27.*^-12"	2.2363962155792363e-12
"0.31247491638795987789478658669395372272`16."	"3.4849863101422932182964725379833330945602095577`27.*^-12"	2.5515722510747e-12
"0.31645484949832775045663879609492141753`16."	"4.0011630209818980461396200154926028511430478144`27.*^-12"	2.9043460767253453e-12
"0.32043478260869562301849100549588911235`16."	"4.5847965538678840007886718665740788849090398802`27.*^-12"	3.298312230015998e-12
"0.32441471571906355109149444615468382835`16."	"5.2435139458862589865545848150314236933302027871`27.*^-12"	3.737306616728161e-12
"0.32839464882943142365334665555565152317`16."	"5.9856933019826689604940423691776863371257478545`27.*^-12"	4.225412214910414e-12
"0.33237458193979929621519886495661921799`16."	"6.8205021414596881883531002535544057728842288786`27.*^-12"	4.766963811654981e-12
"0.33635451505016722428820230561541393399`16."	"7.7579464264627933700468684416689653286256805405`27.*^-12"	5.3665516473610246e-12
"0.34033444816053509685005451501638162881`16."	"8.8089506848935859653142555250922893488562380958`27.*^-12"	6.029023839237729e-12
"0.34431438127090296941190672441734932363`16."	"9.985427740746783077822860255576585495176262251`27.*^-12"	6.759487453643249e-12
"0.34829431438127084197375893381831701845`16."	"1.13003272722703893725077776100033304266720632145`26.*^-11"	7.563308095545475e-12
"0.35227424749163877004676237447711173445`16."	"1.27677422892139512604745835822585477430695609267`26.*^-11"	8.446107883005094e-12
"0.35625418060200664260861458387807942927`16."	"1.44029557702902114291669820461672518294261705043`26.*^-11"	9.413761675191858e-12
"0.36023411371237462619276925579470116645`16."	"1.62225433895487611306426265575861881457333762977`26.*^-11"	1.0472391424125754e-11
"0.36421404682274249875462146519566886127`16."	"1.82444705079816712728359559751846209331827011854`26.*^-11"	1.1628358523149858e-11
"0.36819397993311037131647367459663655609`16."	"2.04881539808521433052146625102394204156410739504`26.*^-11"	1.2888254029159083e-11
"0.37217391304347829938947711525543127209`16."	"2.29745721396899811390041434112309148259332408556`26.*^-11"	1.4258886640882212e-11
"0.37615384615384617195132932465639896691`16."	"2.5726384649210225012629564988124865915572264534`26.*^-11"	1.574726832210156e-11
"0.38013377926421404451318153405736666173`16."	"2.87680035078019720398829047479288593990300254231`26.*^-11"	1.7360597466637325e-11
"0.38411371237458197258618497471616137773`16."	"3.21257267339798102816949139355058318204044007027`26.*^-11"	1.9106239511263046e-11
"0.38809364548494984514803718411712907255`16."	"3.58278574617100518225613016490956653224791561212`26.*^-11"	2.0991704913484655e-11
"0.39207357859531771770988939351809676737`16."	"3.99047732276641017445330641314529175374787304367`26.*^-11"	2.3024624423330796e-11
"0.39605351170568559027174160291906446218`16."	"4.43891487765474311276339693990595734464099477488`26.*^-11"	2.5212721591975133e-11
"0.40003344481605351834474504357785917819`16."	"4.93159535907934042302177809406517887938237782191`26.*^-11"	2.7563782475149626e-11
"0.404013377926421390906597252978826873`16."	"5.4722742679531804229691333255551513752141535286`26.*^-11"	3.0085622505892556e-11
"0.40799331103678926346844946237979456782`16."	"6.06496492597604805046935180177860529651949005069`26.*^-11"	3.2786050529195335e-11
"0.41197324414715719154145290303858928382`16."	"6.71396137561348817863919960628369791335875171672`26.*^-11"	3.567283001052102e-11
"0.41595317725752506410330511243955697864`16."	"7.42385411798671134458035407079892904607209142375`25.*^-11"	3.875363745092921e-11
"0.41993311036789293666515732184052467346`16."	"8.19954128444102499722682701236767918305328459062`25.*^-11"	4.2036018063586866e-11
"0.42391304347826086473816076249931938946`16."	"9.04624582120059306314988979872285298261287205894`25.*^-11"	4.5527338789698834e-11
"0.42789297658862873730001297190028708428`16."	"9.96953577832363122878607619857961988031705936738`25.*^-11"	4.9234738756268534e-11
"0.4318729096989966098618651813012547791`16."	"1.097533811163287016803208413380224334766747671239`25.*^-10"	5.316507730348797e-11
"0.4358528428093645379348686219600494951`16."	"1.206995843837788917557725967489982734147233778843`25.*^-10"	5.732487973584041e-11
"0.43983277591973241049672083136101718992`16."	"1.326009762391369796259504200695212454360878232897`25.*^-10"	6.172028097803825e-11
"0.44381270903010028305857304076198488474`16."	"1.455287312046574235904254242633593086771067121082`25.*^-10"	6.635696734456938e-11
"0.44779264214046821113157648142077960074`16."	"1.595583737326503355916855758158483740916647658323`25.*^-10"	7.124011665970857e-11
"0.45177257525083608369342869082174729556`16."	"1.747699748872543920891193732210689478945111502183`25.*^-10"	7.637433699319727e-11
"0.45575250836120395625528090022271499038`16."	"1.912483704902874355408398181023413091583742967871`25.*^-10"	8.176360430519954e-11
"0.45973244147157193983943557213933672756`16."	"2.090834012288261743500553313561764854306287817509`25.*^-10"	8.741119932239395e-11
"0.46371237458193981240128778154030442238`16."	"2.283700114981966120558968647570673522461981891651`25.*^-10"	9.331964399493918e-11
"0.4676923076923076849631399909412721172`16."	"2.492086537562984380697475968046880630789440140471`25.*^-10"	9.949063791131469e-11
"0.4716722408026756130361434316000668332`16."	"2.717053715991751164414151888632255912545082540925`25.*^-10"	1.0592499507442838e-10
"0.47565217391304348559799564100103452802`16."	"2.959721051224400511252089906737690103396790481723`25.*^-10"	1.1262258146765371e-10
"0.47963210702341135815984785040200222284`16."	"3.22126921160586382227421462868500943535488775896`25.*^-10"	1.1958225386332235e-10
"0.48361204013377928623285129106079693884`16."	"3.502942047737246480408528360489103694541315645309`25.*^-10"	1.268018003483798e-10
"0.48759197324414715879470350046176463366`16."	"3.806049832629387589889979898930564725655840786253`25.*^-10"	1.3427788306211966e-10
"0.49157190635451503135655570986273232847`16."	"4.131971637453519857198464171702018126968386372377`25.*^-10"	1.4200598365886057e-10
"0.49555183946488295942955915052152704448`16."	"4.482157258648349815019615781106780852786486714141`24.*^-10"	1.499803520237996e-10
"0.49953177257525083199141135992249473929`16."	"4.85813059575636186267179019352534690996173201594`24.*^-10"	1.581939587827935e-10
"0.50351170568561864904211233806563541293`16."	"5.261491835191833980403790653206605655883558445878`24.*^-10"	1.6663845215616717e-10
"0.50749163879598657711511577872443012893`16."	"5.693920876031600662231696419638332787197184938182`24.*^-10"	1.7530411971252352e-10
"0.51147157190635450518811921938322484493`16."	"6.157178511021573944780406607788192182766737969019`24.*^-10"	1.841798555806633e-10
"0.51545150501672243326112266004201956093`16."	"6.653111100664042746799177605948199058173368144747`24.*^-10"	1.9325313367581144e-10
"0.51943143812709025031182363818516023457`16."	"7.183651534087120642858238860730027428675066316827`24.*^-10"	2.0250998749011406e-10
"0.52341137123745817838482707884395495057`16."	"7.75082386255138206904081171934613604876388425421`24.*^-10"	2.119349969865793e-10
"0.52739130434782610645783051950274966657`16."	"8.356744234455650531673711299571660970407251409571`24.*^-10"	2.2151128312000498e-10
"0.53137123745819392350853149764589034021`16."	"9.003625193750534348060444314533199602822099162843`24.*^-10"	2.3122051048780105e-10
"0.53535117056856185158153493830468505621`16."	"9.693777630885677598388403593205838569471237788981`24.*^-10"	2.410428985876935e-10
"0.53933110367892977965453837896347977221`16."	"1.0429613928409674306571965504077509865788415040529`24.*^-9"	2.5095724212800943e-10
"0.54331103678929759670523935710662044585`16."	"1.1213651098120103465894857872098280618823767437017`24.*^-9"	2.609409407993708e-10
"0.54729096989966552477824279776541516185`16."	"1.204851292825510493108704257444542909408995407111`24.*^-9"	2.7097003887410184e-10
"0.55127090301003345285124623842420987785`16."	"1.2936933353141287691327672157724580126084749275081`24.*^-9"	2.810192749514057e-10
"0.55525083612040126990194721656735055149`16."	"1.3881758752580488385061783487203373559010827971984`24.*^-9"	2.910621421123448e-10
"0.55923076923076919797495065722614526749`16."	"1.4885951307673575813444037314317251072365994445544`24.*^-9"	3.0107095868891895e-10
"0.56321070234113712604795409788493998349`16."	"1.5952591174588705490625955795923991033415553486018`24.*^-9"	3.1101694978608126e-10
"0.56719063545150505412095753854373469949`16."	"1.7084879396528194776803328236523377039682041176072`24.*^-9"	3.208703396245841e-10
"0.57117056856187287117165851668687537313`16."	"1.82861407515293853132882220823744759683004033767`24.*^-9"	3.306004546961485e-10
"0.57515050167224079924466195734567008913`16."	"1.95598252126130882253954722520544249114658738828`24.*^-9"	3.401758376409815e-10
"0.57913043478260872731766539800446480513`16."	"2.0909511954742180419657290111075145137097319298815`24.*^-9"	3.495643716712965e-10
"0.58311036789297654436836637614760547876`16."	"2.2338910905315415151219492948925172083422676499545`24.*^-9"	3.5873341527368767e-10
"0.58709030100334447244136981680640019476`16."	"2.3851865237521287748414810735920220050273767486138`24.*^-9"	3.676499468283572e-10
"0.59107023411371240051437325746519491076`16."	"2.5452353430323597270157650760056769365910176808526`23.*^-9"	3.762807186847757e-10
"0.5950501672240802175650742356083355844`16."	"2.7144491043336623099280512324601046608371606565012`23.*^-9"	3.8459242013206635e-10
"0.5990301003344481456380776762671303004`16."	"2.8932533245746436435437451016376216722263663860732`23.*^-9"	3.925518485987186e-10
"0.6030100334448160737110811169259250164`16."	"3.0820877041266747650531202366911393686530423023942`23.*^-9"	4.0012608831109747e-10
"0.60698996655518389076178209506906569004`16."	"3.2814061228067200756719490711344699967457802888457`23.*^-9"	4.072826955342436e-10
"0.61096989966555181883478553572786040604`16."	"3.491676971992167435301465512536602127950661366682`23.*^-9"	4.1398988941270715e-10
"0.61494983277591974690778897638665512204`16."	"3.713383176744428175440851517201394737369894968817`23.*^-9"	4.202167473244537e-10
"0.61892976588628756395848995452979579568`16."	"3.9470223539825458237869789530271858285046772511439`23.*^-9"	4.2593340355839166e-10
"0.62290969899665549203149339518859051168`16."	"4.1931068778162736331538265313047265817414149191243`23.*^-9"	4.3111125002682036e-10
"0.62688963210702342010449683584738522768`16."	"4.4521639150969810185161695356687252037614084105135`23.*^-9"	4.357231376293174e-10
"0.63086956521739123715519781399052590132`16."	"4.7247355517317035986035550521122601726796368021601`23.*^-9"	4.397435767955475e-10
"0.63484949832775916522820125464932061732`16."	"5.0113787203655536468979321909043270814742690348273`23.*^-9"	4.4314893565242436e-10
"0.63882943143812709330120469530811533332`16."	"5.3126652396876612641364835847001021649100756766134`23.*^-9"	4.459176341874672e-10
"0.64280936454849491035190567345125600696`16."	"5.6291817091361316298748913026841561636481614847295`23.*^-9"	4.480303327163624e-10
"0.64678929765886283842490911411005072296`16."	"5.9615294848692681947650352940578241071251246237746`23.*^-9"	4.4947011291024217e-10
"0.65076923076923076649791255476884543896`16."	"6.310324511167111415957531170961678708702312744062`23.*^-9"	4.5022264959837e-10
"0.65474916387959858354861353291198611259`16."	"6.6761972468195641128796743177753286950838986505501`23.*^-9"	4.502763715364182e-10
"0.6587290969899665116216169735707808286`16."	"7.0597923765936517127060336191655681162653133697673`23.*^-9"	4.496226093206439e-10
"0.6627090301003344396946204142295755446`16."	"7.4617685784770220007452947115592525417556785885341`23.*^-9"	4.4825572863567706e-10
"0.66668896321070225674532139237271621823`16."	"7.8827983548197335931568524323084888589419496176202`23.*^-9"	4.461732470495727e-10
"0.67066889632107018481832483303151093423`16."	"8.3235674913711819364600381592117164203903598152331`23.*^-9"	4.433759326157226e-10
"0.67464882943143811289132827369030565023`16."	"8.7847749940369925199829469809827201327591437230289`23.*^-9"	4.398678826084635e-10
"0.67862876254180592994202925183344632387`16."	"9.2671322385195168251963398177773322610052103439651`23.*^-9"	4.356565808087813e-10
"0.68260869565217385801503269249224103987`16."	"9.7713628241895965778862032117163547825992214227383`23.*^-9"	4.307529318696438e-10
"0.68658862876254167506573367063538171351`16."	"1.02982018146144273608309940899614224957947658616092`23.*^-8"	4.2517127142780495e-10
"0.69056856187290960313873711129417642951`16."	"1.08483952196396718819407336369050560061855818489251`23.*^-8"	4.1892935079125184e-10
"0.69454849498327753121174055195297114551`16."	"1.14226992651967541167338657936667105238404772063443`23.*^-8"	4.1204829521905086e-10
"0.69852842809364534826244153009611181915`16."	"1.20218796083496850589146393526298014165098119779164`23.*^-8"	4.04552535023345e-10
"0.70250836120401327633544497075490653515`16."	"1.26467104766097394713680320004190667698725172284852`22.*^-8"	3.964697089614217e-10
"0.70648829431438131543075087392935529351`16."	"1.32979738737028264665910357496642518327423442860472`22.*^-8"	3.878305396483517e-10
"0.71046822742474924350375431458815000951`16."	"1.39764584400579405013560451517036744831579296887377`22.*^-8"	3.7866868100674737e-10
"0.71444816053511706055445529273129068315`16."	"1.46829584166399071922649500095320212848150897392076`22.*^-8"	3.69020538077881e-10
"0.71842809364548498862745873339008539915`16."	"1.54182724835470612995063583555158527257845407505501`22.*^-8"	3.58925059845755e-10
"0.72240802675585291670046217404888011515`16."	"1.61832023819584317517430044266294727245568069505029`22.*^-8"	3.484235060696288e-10
"0.72638795986622073375116315219202078879`16."	"1.69785516102698389029610819916467261548214147638341`22.*^-8"	3.375591894776183e-10
"0.73036789297658866182416659285081550479`16."	"1.78051238124800204017997248628748068621345294456345`22.*^-8"	3.263771950396756e-10
"0.73434782608695658989717003350961022079`16."	"1.86637213360436674954570335759260187074308306284468`22.*^-8"	3.1492407840739733e-10
"0.73832775919732440694787101165275089443`16."	"1.95551431832373199039888113257821106791553517402336`22.*^-8"	3.032475459741967e-10
"0.74230769230769233502087445231154561043`16."	"2.04801834132729233213746360820982032609636204147267`22.*^-8"	2.9139611936516704e-10
"0.74628762541806026309387789297034032643`16."	"2.14396287895833809786884920645184636172205926003194`22.*^-8"	2.7941878750263476e-10
"0.75026755852842808014457887111348100007`16."	"2.24342567903010056659654676021128897441162969233222`22.*^-8"	2.673646497011134e-10
"0.75424749163879600821758231177227571607`16."	"2.34648329287288994933782473991760276873759285856984`22.*^-8"	2.552825535125547e-10
"0.75822742474916393629058575243107043207`16."	"2.45321082183134300732175366410306766789433030397476`22.*^-8"	2.432207312565018e-10
"0.7622073578595317533412867305742111057`16."	"2.56368160709307638727765052274150537901192927541641`22.*^-8"	2.3122643931508303e-10
"0.7661872909698996814142901712330058217`16."	"2.67796689663068905772784075568970417890726982187035`22.*^-8"	2.1934560433310816e-10
"0.77016722408026760948729361189180053771`16."	"2.79613544961207180371071738372221213335294541661648`22.*^-8"	2.07622480420085e-10
"0.77414715719063542653799459003494121134`16."	"2.91825308488159586817355661792866865491805406285384`22.*^-8"	1.9609932128265978e-10
"0.77812709030100335461099803069373592734`16."	"3.04438214514842458854486615972481831198775088418849`22.*^-8"	1.848160708995154e-10
"0.78210702341137117166169900883687660098`16."	"3.17458079728010661688744621829250663601365253288391`22.*^-8"	1.738100758599436e-10
"0.78608695652173909973470244949567131698`16."	"3.30890220636015050351761096213104455587823169840482`22.*^-8"	1.6311582179334648e-10
"0.79006688963210702780770589015446603298`16."	"3.44739339328944011564296954925930908174235410825686`22.*^-8"	1.527646953878566e-10
"0.79404682274247484485840686829760670662`16."	"3.59009375814624609244477340643330736353043631264687`22.*^-8"	1.427847722968273e-10
"0.79802675585284277293141030895640142262`16."	"3.73703302863170721604075625863810631735227705408465`22.*^-8"	1.3320062972348754e-10
"0.80200668896321070100441374961519613862`16."	"3.88822841382418872947389422253843257365649620029638`22.*^-8"	1.2403318061388168e-10
"0.80598662207357851805511472775833681226`16."	"4.0436805757248344908633505951145275193692510075371`22.*^-8"	1.1529952412984804e-10
"0.80996655518394644612811816841713152826`16."	"4.20336787495795111035391999032626698244694411679625`22.*^-8"	1.0701280436612449e-10
"0.81394648829431437420112160907592624426`16."	"4.36723806490421597972378807569924983270021663708852`22.*^-8"	9.9182066063161e-11
"0.8179264214046821912518225872190669179`16."	"4.53519627216764806139589899134584335751268764038442`22.*^-8"	9.181209228910606e-11
"0.8219063545150501193248260278778616339`16."	"4.70708748901802511449191611186694521132701847495631`22.*^-8"	8.490320465485108e-11
"0.8258862876254180473978294685366563499`16."	"4.88267105095023334643374612451795038697898725219651`22.*^-8"	7.845100151319626e-11
"0.82986622073578586444853044667979702353`16."	"5.0615833412071373143570983726657833430346672014208`22.*^-8"	7.244600369944721e-11
"0.83384615384615379252153388733859173954`16."	"5.24328332128756718737265460172589422569688737071564`22.*^-8"	6.68731706118305e-11
"0.83782608695652172059453732799738645554`16."	"5.426972916263034927493813972196`21.*^-8"	6.171124171493957e-11
"0.84180602006688953764523830614052712917`16."	"5.611480768170932865233799796216`21.*^-8"	5.693184977954036e-11
"0.84578595317725746571824174679932184517`16."	"5.795092581007410992831130290582`21.*^-8"	5.2498342241299873e-11
"0.84976588628762539379124518745811656117`16."	"5.975303866129558261866462729014`21.*^-8"	4.8364235854863094e-11
"0.85374581939799321084194616560125723481`16."	"6.148459984944275048647086367515`21.*^-8"	4.4471217214929163e-11
"0.85772575250836113891494960626005195081`16."	"6.309232947698254572655816806456`21.*^-8"	4.07465875800599e-11
"0.86170568561872906698795304691884666681`16."	"6.449862026523886897035798535096`21.*^-8"	3.71000346254375e-11
"0.86568561872909688403865402506198734045`16."	"6.559053531307692053504175172355`21.*^-8"	3.341959611487532e-11
"0.86966555183946481211165746572078205645`16."	"6.620389537249325477460240061714`21.*^-8"	2.956666085614353e-11
"0.87364548494983274018466090637957677245`16."	"6.610030683606770821772540625022`21.*^-8"	2.5369830511571072e-11
"0.87762541806020055723536188452271744609`16."	"6.493406441898446238430674140541`21.*^-8"	2.0617441689961765e-11
"0.88160535117056848530836532518151216209`16."	"6.220456293927899602012874505277`21.*^-8"	1.5048521045194714e-11
"0.88558528428093641338136876584030687809`16."	"5.718801928148619293064828289813`21.*^-8"	8.341916636710292e-12
"0.88956521739130423043206974398344755173`16."	"4.883973046840825126340794986915`21.*^-8"	1.0331633817099197e-13
"0.89354515050167215850507318464224226773`16."	"3.5654478320269770993323753354`21.*^-8"	-1.0150171631647193e-11
"0.89752508361204008657807662530103698373`16."	"1.546765047912823943335326095223`21.*^-8"	-2.3008240197933815e-11
"0.90150501672240790362877760344417765737`16."	"""Failed"""	-3.9188814079103013e-11
"0.90548494983277594272408350661862641573`16."	"""Failed"""	-5.956314381180583e-11
"0.90946488294314387079708694727742113173`16."	"""Failed"""	-8.518506883442505e-11
"0.91344481605351168784778792542056180537`16."	"""Failed"""	-1.1732501150502291e-10
"0.91742474916387961592079136607935652137`16."	"""Failed"""	-1.5750932520403762e-10
"0.92140468227424754399379480673815123737`16."	"""Failed"""	-2.0756568640444535e-10
"0.92538461538461536104449578488129191101`16."	"""Failed"""	-2.6967529318252664e-10
"0.92936454849498328911749922554008662701`16."	"""Failed"""	-3.464327115148138e-10
"0.93334448160535121719050266619888134301`16."	"""Failed"""	-4.4091429631054183e-10
"0.93732441471571903424120364434202201664`16."	"""Failed"""	-5.567562069400057e-10
"0.94130434782608696231420708500081673265`16."	"""Failed"""	-6.982431375411195e-10
"0.94528428093645489038721052565961144865`16."	"""Failed"""	-8.704089911520891e-10
"0.94926421404682270743791150380275212228`16."	"""Failed"""	-1.0791508442910004e-9
"0.95324414715719063551091494446154683828`16."	"""Failed"""	-1.331357675578286e-9
"0.95722408026755856358391838512034155428`16."	"""Failed"""	-1.6350554690043291e-9
"0.96120401337792638063461936326348222792`16."	"""Failed"""	-1.9995704501462787e-9
"0.96518394648829430870762280392227694392`16."	"""Failed"""	-2.4357123727346617e-9
"0.96916387959866223678062624458107165992`16."	"""Failed"""	-2.955979944201431e-9
"0.97314381270903005383132722272421233356`16."	"""Failed"""	-3.57479066298497e-9
"0.97712374581939798190433066338300704956`16."	"""Failed"""	-4.308737538244176e-9
