"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.10968036529680363910799201221379917115`16."	"3.1301620574690768603449432040390988147096034897`29.*^-11"	2.1916074567639547e-11
"0.11237442922374427101139815476926742122`16."	"3.80123817681150556814880018167781228738563716565`29.*^-11"	2.6673889081709666e-11
"0.11506849315068491679259210513919242658`16."	"4.59280221704869067350625577771739754867099909303`29.*^-11"	3.229189423451291e-11
"0.11776255707762554869599824769466067664`16."	"5.52239535040095952733184990299978963241040484811`29.*^-11"	3.889442290172516e-11
"0.120456621004566194477192198064585682`16."	"6.60952241965243152660200091744536713773720178982`29.*^-11"	4.661908147313201e-11
"0.12315068493150682638059834062005393207`16."	"7.87580268691990159057891779022216066263697874342`29.*^-11"	5.5617587259012016e-11
"0.12584474885844748603958009880443569273`16."	"9.34512469101275233637989816453176107631128118471`29.*^-11"	6.605659907822538e-11
"0.12853881278538811794298624135990394279`16."	"1.104381367508504495262987341417906608189384442214`29.*^-10"	7.811853428960608e-11
"0.13123287671232874984639238391537219286`16."	"1.300079319858727892911868457473192091168279475973`28.*^-10"	9.200236511074989e-11
"0.13392694063926938174979852647084044293`16."	"1.524776316792660697201775458112937627759518639363`28.*^-10"	1.0792438667436478e-10
"0.13662100456621004140878028465522220358`16."	"1.781937268309700903394370284803978800819153971634`28.*^-10"	1.2611894890548855e-10
"0.13931506849315067331218642721069045365`16."	"2.07534053586469471725579038175384210928991310968`28.*^-10"	1.4683914396648182e-10
"0.14200913242009130521559256976615870371`16."	"2.409096157152527307765346330871676763521636502782`28.*^-10"	1.7035744071418869e-10
"0.14470319634703196487457432795054046437`16."	"2.787665138636683752706312972086155226703646550819`28.*^-10"	1.9696625734831722e-10
"0.14739726027397259677798047050600871444`16."	"3.215878179885318743061809047814244268179576204576`28.*^-10"	2.2697846320522054e-10
"0.1500913242009132286813866130614769645`16."	"3.698955649189857896638569050901766949213417171513`28.*^-10"	2.607278004700138e-10
"0.15278538812785388834036837124585872516`16."	"4.242527197437411498064394490561338684642596918985`28.*^-10"	2.9856921644542104e-10
"0.15547945205479452024377451380132697523`16."	"4.85265166338281403466669280014152344310068278982`28.*^-10"	3.4087909693090075e-10
"0.15817351598173515214718065635679522529`16."	"5.535837028968793066638821059691696881185802572127`28.*^-10"	3.8805539123329387e-10
"0.16086757990867578405058679891226347536`16."	"6.299060730403151792914004759346813894108360847956`28.*^-10"	4.4051761935316884e-10
"0.16356164383561644370956855709664523602`16."	"7.149789622577011592165110282008278959848953535363`28.*^-10"	4.987067519718241e-10
"0.16625570776255707561297469965211348608`16."	"8.096000381733311071872790424261204388647838702083`28.*^-10"	5.630849540049177e-10
"0.16894977168949770751638084220758173615`16."	"9.146199148723186120998273484222332277605759614783`27.*^-10"	6.341351826922005e-10
"0.17164383561643833941978698476304998621`16."	"1.0309441411592843821164587776916231832053054530088`27.*^-9"	7.123606314608472e-10
"0.17433789954337899907876874294743174687`16."	"1.1595351821805057932598221692269717063378941857424`27.*^-9"	7.98284011134339e-10
"0.17703196347031963098217488550289999694`16."	"1.3014143025228075541856845756240854870192642204352`27.*^-9"	8.924466604613273e-10
"0.179726027397260262885581028058368247`16."	"1.457663479420632998172463476285099034456981468846`27.*^-9"	9.954074784108906e-10
"0.18242009132420089478898717061383649707`16."	"1.6294272342789989233154738964218634105426073710405`27.*^-9"	1.1077416712232315e-9
"0.18511415525114155444796892879821825773`16."	"1.8179143760130893182153937786639410808585591855352`27.*^-9"	1.2300393078191692e-9
"0.18780821917808218635137507135368650779`16."	"2.024399776210853021849213286402737178963112769159`27.*^-9"	1.362903677858353e-9
"0.19050228310502281825478121390915475786`16."	"2.2502259345291237684296836356811378135635881514237`27.*^-9"	1.5069494474955487e-9
"0.19319634703196345015818735646462300792`16."	"2.4968045942018483887352791602160354642954088004796`27.*^-9"	1.6628006087165043e-9
"0.19589041095890410981716911464900476858`16."	"2.7656181668367390128003620309533726940418721426867`27.*^-9"	1.8310882190400104e-9
"0.19858447488584474172057525720447301865`16."	"3.0582211026279838771076705977636423241018445342207`27.*^-9"	2.012447929349956e-9
"0.20127853881278537362398139975994126871`16."	"3.3762411310213942426496153379295887976161004521409`27.*^-9"	2.207517298670107e-9
"0.20397260273972600552738754231540951878`16."	"3.7213803740341850609865582626551307572314003849413`27.*^-9"	2.416932895813436e-9
"0.20666666666666666518636930049979127944`16."	"4.0954163261612042200369578247301011726609858517351`27.*^-9"	2.6413271890261786e-9
"0.2093607305936072970897754430552595295`16."	"4.5002027060150125142823447916823647068184869767145`27.*^-9"	2.8813252260021286e-9
"0.21205479452054792899318158561072777957`16."	"4.9376701709853147507964306366917121773932578740512`27.*^-9"	3.1375411079632118e-9
"0.21474885844748856089658772816619602963`16."	"5.409826695672679107137750099257437110448577457121`27.*^-9"	3.4105742628853417e-9
"0.21744292237442922055556948635057779029`16."	"5.9187580582473089138819823009543354352567733917562`26.*^-9"	3.7010055243912237e-9
"0.22013698630136985245897562890604604036`16."	"6.4666278303106844167006855795409101813029087765378`26.*^-9"	4.009393024330694e-9
"0.22283105022831048436238177146151429042`16."	"7.0556774553860947452808286800161360325248935872841`26.*^-9"	4.336267908620835e-9
"0.22552511415525111626578791401698254049`16."	"7.6882257596319355904965749715571710669861609732814`26.*^-9"	4.682129887518085e-9
"0.22821917808219177592476967220136430115`16."	"8.3666685754346645984066899494042723271526046074382`26.*^-9"	5.047442633138709e-9
"0.23091324200913240782817581475683255121`16."	"9.0934778414894276735702586035049797261809769850629`26.*^-9"	5.432629038726925e-9
"0.23360730593607303973158195731230080128`16."	"9.8712006492350099287785506357666544587391565364536`26.*^-9"	5.838066355886668e-9
"0.23630136986301367163498809986776905134`16."	"1.07024578038499456579639153694765325001715743173774`26.*^-8"	6.264081227737053e-9
"0.238995433789954331293969858052150812`16."	"1.15899423357589703660140136911942402971399196770893`26.*^-8"	6.7109446377172665e-9
"0.24168949771689496319737600060761906207`16."	"1.25364174462540064964739083215852881831987724847636`26.*^-8"	7.1788667955465066e-9
"0.24438356164383559510078214316308731213`16."	"1.354471430118361496280342033232712916533123225015`26.*^-8"	7.667991983631954e-9
"0.2470776255707762270041882857185555622`16."	"1.46177294115718868757017801752596963093888803927154`26.*^-8"	8.178393389004037e-9
"0.24977168949771688666317004390293732285`16."	"1.57584217040510120689821984333546169183050199678617`26.*^-8"	8.710067947636018e-9
"0.25246575342465749081100057082949206233`16."	"1.69698091461197919996265296150359054707418290818375`26.*^-8"	9.262931229764559e-9
"0.25515981735159815046998232901387382299`16."	"1.825496504502814810382922473050168533225326194473`26.*^-8"	9.836812396560661e-9
"0.25785388127853875461781285594042856246`16."	"1.96170138359852975677171317120988196314126374987311`26.*^-8"	1.0431449260195561e-8
"0.26054794520547941427679461412481032312`16."	"2.10591266640296768125883408991604789720452963599322`26.*^-8"	1.1046483480994876e-8
"0.26324200913242007393577637230919208378`16."	"2.25845161959846910456213584732795990302805722678203`26.*^-8"	1.1681455936962988e-8
"0.26593607305936073359475813049357384443`16."	"2.41964311815081079957630700138697373531334436075388`26.*^-8"	1.2335802302480138e-8
"0.26863013698630133774258865742012858391`16."	"2.5898150585635278853828085428936553231062089258766`26.*^-8"	1.3008848874411374e-8
"0.27132420091324199740157041560451034456`16."	"2.76929769398603358455520210522220368741100310130727`26.*^-8"	1.3699808685209755e-8
"0.27401826484018260154940094253106508404`16."	"2.95842294715113819507758064861905835612879874216214`26.*^-8"	1.4407777943830058e-8
"0.2767123287671232612083827007154468447`16."	"3.15752364597612254079881019563203837575008857643082`26.*^-8"	1.5131732846382588e-8
"0.27940639269406392086736445889982860535`16."	"3.36693271777427424168799524336085867647382680642739`25.*^-8"	1.58705267994321e-8
"0.28210045662100452501519498582638334483`16."	"3.5869823146539002111707761603382661406501599826451`25.*^-8"	1.662288809967199e-8
"0.28479452054794518467417674401076510549`16."	"3.81800288292804284724541848391383580115140863997117`25.*^-8"	1.7387418114361167e-8
"0.28748858447488584433315850219514686614`16."	"4.06032216424422687072753542679704615224348190013961`25.*^-8"	1.8162590007384672e-8
"0.29018264840182644848098902912170160562`16."	"4.31426413856279731639925887145428354712272588272284`25.*^-8"	1.8946748056073326e-8
"0.29287671232876710813997078730608336627`16."	"4.58014789563259082095672447955182435784716584932591`25.*^-8"	1.9738107603972273e-8
"0.29557077625570776779895254549046512693`16."	"4.85828642971491065640912886345554290316325861132421`25.*^-8"	2.0534755694567807e-8
"0.29826484018264837194678307241701986641`16."	"5.14898537505847935121181227869954738198876829702542`25.*^-8"	2.133465243054604e-8
"0.30095890410958903160576483060140162706`16."	"5.45254167040198463529722232959365301577027762875906`25.*^-8"	2.2135633102446186e-8
"0.30365296803652963575359535752795636654`16."	"5.76924209410602582535228509817137445725058650606425`25.*^-8"	2.2935411129565153e-8
"0.3063470319634702954125771157123381272`16."	"6.09936182172021692658255065410904571529567948056312`25.*^-8"	2.3731581854649682e-8
"0.30904109589041095507155887389671988785`16."	"6.44316280626807977629881599689909787495146363944972`25.*^-8"	2.452162723225292e-8
"0.31173515981735155921938940082327462733`16."	"6.80089210470762821006352578487669181689558392785306`25.*^-8"	2.530292144861431e-8
"0.31442922374429221887837115900765638798`16."	"7.17278012684181236921767161367586458138528659637125`25.*^-8"	2.6072737508521316e-8
"0.31712328767123287853735291719203814864`16."	"7.55903882578682385799640283219698190428784497645571`25.*^-8"	2.6828254821803894e-8
"0.3198173515981735381963346753764199093`16."	"7.95985971478700083012947051330076821088077622097736`25.*^-8"	2.7566567818876956e-8
"0.32251141552511414234416520230297464877`16."	"8.37541185936396375846688328481702169431234871297404`25.*^-8"	2.8284695621051922e-8
"0.32520547945205480200314696048735640943`16."	"8.80583976552058283989057014561871957216638901575819`25.*^-8"	2.8979592787165877e-8
"0.32789954337899540615097748741391114891`16."	"9.25126112982637381158635444433282451568506861652472`25.*^-8"	2.964816115339551e-8
"0.33059360730593606580995924559829290956`16."	"9.71176453730647758836714329433631891003419654580504`25.*^-8"	3.028726277790665e-8
"0.33328767123287666995778977252484764904`16."	"1.018740702095360424098705888499067468137640586096298`25.*^-7"	3.089373399621201e-8
"0.33598173515981738512792276196705643088`16."	"1.067821155207108776231999372006093099398537785549435`25.*^-7"	3.146440058674037e-8
"0.33867579908675798927575328889361117035`16."	"1.118416437506104901955010032856788970743937084724295`25.*^-7"	3.199609403912956e-8
"0.34136986301369864893473504707799293101`16."	"1.170521227882875111721359823332917699039152321911842`25.*^-7"	3.2485668910115386e-8
"0.34406392694063925308256557400454767048`16."	"1.224125974688997913691645132080223185355089577410638`25.*^-7"	3.2930021243566224e-8
"0.34675799086757991274154733218892943114`16."	"1.279216597802689432036796265104558847746001990945581`25.*^-7"	3.332610802217796e-8
"0.34945205479452051688937785911548417062`16."	"1.335774181540351276717574268404848706724565883694924`25.*^-7"	3.36709676085638e-8
"0.35214611872146117654835961729986593127`16."	"1.393774655039533052505031015329763073271775888155405`25.*^-7"	3.3961741122914834e-8
"0.35484018264840178069619014422642067075`16."	"1.453188461634421693992170321697737756512502541699124`25.*^-7"	3.419569469303655e-8
"0.35753424657534249586632313366862945259`16."	"1.513980217942946956201016433075483868660395036476405`25.*^-7"	3.437024250035009e-8
"0.36022831050228310001415366059518419206`16."	"1.576108359150022095209871858068095823490504100250585`24.*^-7"	3.448297053234726e-8
"0.36292237442922375967313541877956595272`16."	"1.639524774811270752337086759337533308570931936064396`24.*^-7"	3.4531660937972196e-8
"0.36561643835616436382096594570612069219`16."	"1.704174432717514285209004889418243117042482869905345`24.*^-7"	3.4514316867431084e-8
"0.36831050228310502347994770389050245285`16."	"1.769994993609436491614875323886690877070353734210751`24.*^-7"	3.442918766196782e-8
"0.37100456621004562762777823081705719233`16."	"1.836916410510362813625783022227981148394123906553854`24.*^-7"	3.427479424214906e-8
"0.37369863013698628728675998900143895298`16."	"1.904860524186233801683715710494929336038996651701166`24.*^-7"	3.404995452513878e-8
"0.37639269406392689143459051592799369246`16."	"1.973740644089694739032930762288443812790353867541424`24.*^-7"	3.375380868226971e-8
"0.3790867579908676066047235053702024743`16."	"2.043461120843975412326741327735481028268947744857577`24.*^-7"	3.3385844027895186e-8
"0.38178082191780821075255403229675721377`16."	"2.113916911593579563337712461792340092294536707485656`24.*^-7"	3.294591930899138e-8
"0.38447488584474887041153579048113897443`16."	"2.184993136465480833465195779006140415180412500678638`24.*^-7"	3.243428814223113e-8
"0.3871689497716894745593663174076937139`16."	"2.256564629620589596422505781287128610422464421868382`24.*^-7"	3.185162132122792e-8
"0.38986301369863013421834807559207547456`16."	"2.328495482426847836994447267242769075951022206284644`24.*^-7"	3.119902769130236e-8
"0.39255707762557073836617860251863021404`16."	"2.400638587689765515400193889962506333848461011436426`24.*^-7"	3.0478073262416925e-8
"0.39525114155251139802516036070301197469`16."	"2.4728351766207369602337014682304733626486489424338`24.*^-7"	2.9690798202805502e-8
"0.39794520547945200217299088762956671417`16."	"2.544914360337308816681390437530522323256661065444859`24.*^-7"	2.8839731326251494e-8
"0.40063926940639271734312387707177549601`16."	"2.616692669869666264409109012418107572551526464144158`24.*^-7"	2.792790165489225e-8
"0.40333333333333332149095440399833023548`16."	"2.68797360686012436016002036991285432653920554952503`24.*^-7"	2.6958846606802648e-8
"0.40602739726027398114993616218271199614`16."	"2.758547200582012810222758625965859848471818178016791`24.*^-7"	2.5936616323388447e-8
"0.40872146118721458529776668910926673561`16."	"2.828189576829155332631526282626753147981302426264983`24.*^-7"	2.486577361574972e-8
"0.41141552511415524495674844729364849627`16."	"2.896662548725114455341381038267209557503632597361526`24.*^-7"	2.375138897160955e-8
"0.41410958904109584910457897422020323575`16."	"2.963713228092559748010399029506010733310762758809857`24.*^-7"	2.2599030025091166e-8
"0.4168036529680365087635607324045849964`16."	"3.029073668984328965564880970767062876216123092851923`24.*^-7"	2.1414744850515495e-8
"0.41949771689497711291139125933113973588`16."	"3.09246054800412089518724760927631533546771042227592`24.*^-7"	2.020503839843212e-8
"0.42219178082191782808152424877334851772`16."	"3.153574892390604884853928678049219865286964612220532`24.*^-7"	1.897684134723313e-8
"0.42488584474885843222935477569990325719`16."	"3.212101862430319220369703888187744038834974518430315`24.*^-7"	1.7737470596883e-8
"0.42757990867579909188833653388428501785`16."	"3.267710609971655224527800407268079921260626172248561`24.*^-7"	1.6494580582466612e-8
"0.43027397260273969603616706081083975732`16."	"3.32005421077116162811329629631393747862298393275314`24.*^-7"	1.5256104534368673e-8
"0.43296803652968035569514881899522151798`16."	"3.368769704235050667109855783665494954362426970410146`24.*^-7"	1.4030184758881034e-8
"0.43566210045662095984297934592177625746`16."	"3.413478245420145356871106227018524873713581341183431`24.*^-7"	1.2825090957848768e-8
"0.43835616438356161950196110410615801811`16."	"3.453785394527712734081978253828860637593581994120278`24.*^-7"	1.1649125548539512e-8
"0.44105022831050222364979163103271275759`16."	"3.489281557291895650712760688329038831781931152962492`24.*^-7"	1.051051488521029e-8
"0.44374429223744293881992462047492153943`16."	"3.519542588687613523551731452698828899926001273355828`24.*^-7"	9.417285221780067e-9
"0.4464383561643835429677551474014762789`16."	"3.544130562674872264839958669504414460085764789865415`24.*^-7"	8.37712219054722e-9
"0.44913242009132420262673690558585803956`16."	"3.562594656587108997306810462770029052003749468778232`24.*^-7"	7.397212504948769e-9
"0.45182648401826480677456743251241277903`16."	"3.574472047142845141928340480734404137963413324160338`24.*^-7"	6.484066524892787e-9
"0.45452054794520546643354919069679453969`16."	"3.57928854366871059206511035062367609937408246130527`24.*^-7"	5.643320251135498e-9
"0.45721461187214607058137971762334927917`16."	"3.576558388563800275334842673786070375646199910440077`24.*^-7"	4.8795152404666134e-9
"0.45990867579908673024036147580773103982`16."	"3.565782058426567232762874808270544052919248451659037`24.*^-7"	4.195854856042952e-9
"0.4626027397260273343881920027342857793`16."	"3.546439751706562684456938604230924088253138908390079`24.*^-7"	3.5939351870116136e-9
"0.46529680365296804955832499217649456114`16."	"3.517976075907664377824502781341189324297132320431195`23.*^-7"	3.0734488885233455e-9
"0.46799086757990865370615551910304930061`16."	"3.479767340306488835250588264530526428292158684625932`23.*^-7"	2.63186010729268e-9
"0.47068493150684931336513727728743106127`16."	"3.431055263375009192945121901216422394789278652157531`23.*^-7"	2.2640485689468075e-9
"0.47337899543378991751296780421398580074`16."	"3.370816867037107987630047810099186548250784962494753`23.*^-7"	1.961920811456441e-9
"0.4760730593607305771719495623983675614`16."	"3.297514966246193695767792684383416407584574680786924`23.*^-7"	1.7139864538908935e-9
"0.47876712328767118131978008932492230088`16."	"3.208628169452894455062012130140756316753993881412467`23.*^-7"	1.5048972915215174e-9
"0.48146118721461184097876184750930406153`16."	"3.099779298786594784339905406087439545697065397546973`23.*^-7"	1.3149469068437412e-9
"0.48415525114155244512659237443585880101`16."	"2.963142786063792740457223476370906003554825095870472`23.*^-7"	1.119528381331475e-9
"0.48684931506849316029672536387806758285`16."	"2.784577503972668919837528635601447797484724405703738`23.*^-7"	8.885475846090207e-10
"0.48954337899543376444455589080462232232`16."	"2.538545340137261571580578727367649366172608321016831`23.*^-7"	5.857894061570755e-10
"0.49223744292237442410353764898900408298`16."	"2.179258089071202832108382475732257626030342356686583`23.*^-7"	1.682341795905743e-10
"0.49493150684931502825136817591555882245`16."	"1.625543980031033842503914713870274657769629240946684`23.*^-7"	-4.146785691127581e-10
"0.49762557077625568791034993409994058311`16."	"7.35529705472238129999880209787901613788688299883093`23.*^-8"	-1.2218420403636559e-9
"0.50031963470319629205818046102649532259`16."	"""Failed"""	-2.3213328636539093e-9
"0.50301369863013689620601098795305006206`16."	"""Failed"""	-3.791323830976194e-9
"0.50570776255707750035384151487960480154`16."	"""Failed"""	-5.721062041446143e-9
"0.50840182648401821552397450432181358337`16."	"""Failed"""	-8.211915975229123e-9
"0.51109589041095881967180503124836832285`16."	"""Failed"""	-1.1378495156511007e-8
"0.51378995433789953484193802069057710469`16."	"""Failed"""	-1.5349846210975518e-8
"0.51648401826484013898976854761713184416`16."	"""Failed"""	-2.0270729273126693e-8
"0.519178082191780854159901537059340626`16."	"""Failed"""	-2.6302978852910734e-8
"0.52187214611872145830773206398589536548`16."	"""Failed"""	-3.3626953429502286e-8
"0.52456621004566206245556259091245010495`16."	"""Failed"""	-4.244307820292828e-8
"0.52726027397260266660339311783900484443`16."	"""Failed"""	-5.297348560144729e-8
"0.52995433789954338177352610728121362627`16."	"""Failed"""	-6.546375831439835e-8
"0.53264840182648398592135663420776836574`16."	"""Failed"""	-8.018477979662127e-8
"0.53534246575342459006918716113432310522`16."	"""Failed"""	-9.743469737164718e-8
"0.53803652968036519421701768806087784469`16."	"""Failed"""	-1.1754100324666637e-7
"0.54073059360730590938715067750308662653`16."	"""Failed"""	-1.4086273894300394e-7
"0.543424657534246513534981204429641366`16."	"""Failed"""	-1.677928288413785e-7
"0.54611872146118722870511419387185014784`16."	"""Failed"""	-1.987605487418626e-7
"0.54881278538812783285294472079840488732`16."	"""Failed"""	-2.3423413554404526e-7
"0.55150684931506843700077524772495962679`16."	"""Failed"""	-2.747235443637838e-7
"0.55420091324200904114860577465151436627`16."	"""Failed"""	-3.2078335961888896e-7
"0.55689497716894975631873876409372314811`16."	"""Failed"""	-3.730158668374541e-7
"0.55958904109589036046656929102027788758`16."	"""Failed"""	-4.320742921692462e-7
"0.56228310502283107563670228046248666942`16."	"""Failed"""	-4.986662168127653e-7
"0.5649771689497716797845328073890414089`16."	"""Failed"""	-5.735571738082234e-7
"0.56767123287671228393236333431559614837`16."	"""Failed"""	-6.575744348901415e-7
"0.57036529680365288808019386124215088785`16."	"""Failed"""	-7.516109953421301e-7
"0.57305936073059360325032685068435966969`16."	"""Failed"""	-8.566297650513824e-7
"0.57575342465753420739815737761091440916`16."	"""Failed"""	-9.736679742208704e-7
"0.57844748858447481154598790453746914864`16."	"""Failed"""	-0.0000011038418024640357
"0.58114155251141552671612089397967793047`16."	"""Failed"""	-0.0000012483512402791244
"0.58383561643835613086395142090623266995`16."	"""Failed"""	-0.0000014084851921791149
"0.58652968036529673501178194783278740942`16."	"""Failed"""	-0.0000015856268310381005
"0.58922374429223745018191493727499619126`16."	"""Failed"""	-0.0000017812592135058413
"0.59191780821917805432974546420155093074`16."	"""Failed"""	-0.0000019969711666398113
"0.59461187214611865847757599112810567021`16."	"""Failed"""	-0.000002234463456207878
"0.59730593607305926262540651805466040969`16."	"""Failed"""	-0.000002495555247424781
"0.59999999999999997779553950749686919153`16."	"""Failed"""	-0.0000027821908692027886
